AsSOC,current,diffTime
17791.7,0.60186,20.359
17639.9,-9.04523,16.781
17627.6,-0.650255,18.922
17696.9,3.83245,18.078
17796.8,5.50392,18.141
17718.4,-4.31307,18.172
17849.7,7.21948,18.187
17741.4,-5.96094,18.172
17880.7,7.66137,18.188
17868.9,-0.647951,18.203
17761.5,-5.91002,18.172
17603.6,-8.6739,18.203
17502.7,-5.55452,18.172
17404.4,-5.40148,18.203
17554.8,8.28361,18.156
17476.2,-4.30771,18.234
17546.6,3.87608,18.157
17427.9,-6.51384,18.218
17499.1,3.92578,18.141
17355.7,-7.86239,18.25
17280.8,-4.12253,18.156
17121.2,-8.79562,18.141
17012.2,-6.01011,18.14
16933.7,-4.33938,18.094
17029.7,5.27185,18.203
17102.8,4.01904,18.188
17085.9,-0.928995,18.14
17218.9,7.23179,18.391
17154.6,-3.5456,18.141
16972.7,-9.95135,18.281
16856,-6.37869,18.297
16703.3,-8.38418,18.203
16878,9.55117,18.281
17009.4,7.20049,18.25
17125,6.34856,18.219
17093.3,-1.74479,18.172
17127.1,1.83691,18.375
17298.1,9.41112,18.172
17339.3,2.26386,18.218
17402.8,3.50056,18.125
17318.2,-4.6121,18.329
17166.5,-8.2853,18.312
17142.6,-1.31333,18.219
17169.2,1.45431,18.312
17309.3,7.62315,18.375
17400.7,4.98897,18.313
17238.7,-8.88848,18.219
17137.4,-5.55795,18.234
17270.1,7.24027,18.328
17107.7,-8.90496,18.234
17266.2,8.64443,18.329
17416.7,8.24637,18.25
17505,4.82066,18.328
17526.5,1.17277,18.328
17374.5,-8.28793,18.344
17441.1,3.62868,18.375
17376,-3.53683,18.406
17453,4.17872,18.422
17630.6,9.68761,18.328
17463.5,-9.14017,18.281
17338.8,-6.74398,18.484
17472.9,7.32119,18.313
17503.5,1.66984,18.328
17614.8,6.03924,18.422
17481.3,-7.26362,18.375
17645.4,8.86408,18.516
17747.1,5.54069,18.343
17669.2,-4.22597,18.422
17679.3,0.550383,18.391
17775.1,5.21413,18.359
17776.5,0.0778433,18.391
17738.8,-2.05479,18.359
17777.6,2.11232,18.391
17710.4,-3.65367,18.39
17591.2,-6.4404,18.516
17706.7,6.25069,18.484
17626.4,-4.3549,18.438
17651.7,1.36987,18.453
17762,5.97032,18.484
17709.9,-2.81196,18.547
17726.9,0.925469,18.438
17901.4,9.43134,18.5
17904.9,0.186593,18.484
17779.1,-6.74931,18.641
17949.9,9.26567,18.437
17949.9,8.50161,16.781
17798,-8.02867,18.922
17686.7,-6.15801,18.078
17717.3,1.69173,18.141
17708,-0.512711,18.172
17792.8,4.66215,18.187
17968.2,9.65061,18.172
17968.2,5.36418,18.188
17974.6,0.353489,18.203
17981.4,0.371088,18.172
17984.4,0.16886,18.203
17844.3,-7.71439,18.172
17918.9,4.09954,18.203
17918.9,7.45628,18.156
17842.6,-4.18459,18.234
17949.2,5.87417,18.157
17983.7,1.89207,18.218
17824.4,-8.77888,18.141
17769.6,-3.00623,18.25
17787.2,0.971471,18.156
17786.5,-0.0390095,18.141
17911.9,6.91147,18.14
17924.8,0.713434,18.094
17899.2,-1.40462,18.203
17899.2,6.92631,18.188
17945.6,2.5565,18.14
17829.4,-6.32104,18.391
17854.8,1.40318,18.141
17680.5,-9.53729,18.281
17578.9,-5.55062,18.297
17651.5,3.99108,18.203
17726.9,4.12091,18.281
17735.4,0.46605,18.25
17616.7,-6.51272,18.219
17649.6,1.80735,18.172
17709.3,3.25082,18.375
17608.1,-5.56767,18.172
17721.3,6.21302,18.218
17709.5,-0.650177,18.125
17626.3,-4.54032,18.329
17578.7,-2.59944,18.312
17523.2,-3.04572,18.219
17595.6,3.95156,18.312
17426.4,-9.20875,18.375
17580.8,8.43081,18.313
17598.4,0.965926,18.219
17622.8,1.34032,18.234
17794.3,9.35616,18.328
17626,-9.22805,18.234
17761,7.36257,18.329
17661.9,-5.42851,18.25
17798.6,7.45817,18.328
17752.5,-2.51296,18.328
17847.7,5.18661,18.344
17847.7,9.79861,18.375
17799.1,-2.63909,18.406
17712.1,-4.7213,18.422
17843,7.14177,18.328
17675.7,-9.15506,18.281
17781.9,5.74865,18.484
17881.8,5.45188,18.313
17739.7,-7.7507,18.328
17807.8,3.69608,18.422
17981.3,9.44324,18.375
17859.8,-6.56407,18.516
17752.8,-5.8347,18.343
17696.5,-3.05411,18.422
17844.9,8.07007,18.391
17905.4,3.296,18.359
17905.4,5.27786,18.391
17889.7,-0.855325,18.359
17889.7,6.35858,18.391
17889.7,8.70597,18.39
17980.2,4.88857,18.516
17980.2,3.53849,18.484
17954.4,-1.40138,18.438
17774,-9.77509,18.453
17621.8,-8.23221,18.484
17592.2,-1.59775,18.547
17756.3,8.89996,18.438
17716.9,-2.13113,18.5
17745,1.52305,18.484
17732.3,-0.68419,18.641
17636.8,-5.18018,18.437
17653,0.869594,18.672
17800.4,7.96496,18.5
17738.7,-3.32208,18.578
17662.3,-4.11728,18.547
17607.7,-2.94204,18.547
17431.4,-9.47435,18.609
17350.5,-4.37594,18.5
17467.7,6.30322,18.594
17602.5,7.26466,18.563
17704.2,5.4482,18.672
17714,0.528824,18.546
17729.5,0.830193,18.579
17743.4,0.747993,18.625
17618.2,-6.69859,18.687
17725.2,5.71501,18.719
17718.9,-0.338217,18.703
17780.7,3.31395,18.641
17757.7,-1.22783,18.687
17643.5,-6.08577,18.766
17666.1,1.20722,18.734
17605.3,-3.25354,18.703
17763.8,8.45298,18.75
17683.3,-4.26812,18.86
17820.8,7.30894,18.812
17995.5,9.30257,18.781
17995.5,6.34007,18.703
17809.8,-9.92016,18.719
17915.6,5.64755,18.735
17792.2,-6.57573,18.765
17943.4,8.00008,18.906
17966.5,1.23049,18.735
17966.5,1.77588,18.922
17793.4,-9.18531,18.843
17946.1,8.11337,18.813
17853,-4.91659,18.922
17853,9.18354,18.875
17853,9.11135,18.875
17850.5,-0.133853,18.922
17981.1,6.96561,18.75
17981.1,6.81829,18.968
17981.1,3.26063,18.922
17881.3,-5.27074,18.938
17781.8,-5.24601,18.969
17649.7,-7.01301,18.828
17533.3,-6.13029,18.984
17382.1,-7.91883,19.094
17566.2,9.62206,19.125
17455.9,-5.77014,19.109
17566.9,5.82195,19.063
17428.5,-7.27877,19.015
17286.2,-7.47047,19.047
17182.5,-5.41402,19.156
17003.9,-9.29843,19.204
17110.3,5.55261,19.156
17200.6,4.74476,19.031
17026.6,-9.09778,19.125
17006.3,-1.06032,19.094
16995.2,-0.581824,19.156
17016.6,1.10949,19.281
17098.1,4.22896,19.282
17065.2,-1.70388,19.296
16897.4,-8.76107,19.157
16937.5,2.08363,19.234
16836.5,-5.24486,19.25
16840.8,0.222081,19.172
16802,-2.00846,19.297
16758.2,-2.26918,19.328
16882.7,6.42646,19.375
16693.7,-9.78609,19.312
16544.2,-7.74579,19.297
16451.8,-4.77853,19.344
16316.1,-7.00971,19.359
16390.1,3.82496,19.344
16429,2.00551,19.406
16569,7.21894,19.391
16399,-8.77458,19.375
16562.9,8.40053,19.516
16509.2,-2.75733,19.484
16651.8,7.33829,19.438
16485.5,-8.53597,19.484
16419.9,-3.3664,19.484
16499.3,4.07757,19.469
16332.2,-8.56931,19.5
16154.1,-9.1782,19.406
16026.3,-6.57629,19.438
16187.9,8.28162,19.515
16256,3.48636,19.547
16390,6.84848,19.563
16368.5,-1.091,19.719
16484.1,5.89761,19.609
16305.9,-9.04696,19.703
16355.1,2.50727,19.641
16341,-0.720405,19.656
16401,3.05934,19.609
16578.7,9.02265,19.703
16522.2,-2.85083,19.844
16517.3,-0.247265,19.86
16400.4,-5.83734,20.015
16361,-1.9762,19.969
16314.9,-2.27344,20.25
16281.8,-1.64873,20.109
16452.3,8.48545,20.094
16372.7,-3.93093,20.25
16513.5,6.96034,20.234
16338.5,-8.65408,20.219
16173.3,-8.14834,20.281
16224.5,2.52884,20.266
16022,-9.99395,20.266
16108.8,4.26435,20.359
16087,-1.06944,20.422
16045,-2.04709,20.5
16017.3,-1.36071,20.359
16160,8.50161,16.781
16008,-8.02867,18.922
15896.7,-6.15801,18.078
15927.4,1.69173,18.141
15918.1,-0.512711,18.172
16002.9,4.66215,18.187
16178.3,9.65061,18.172
16275.8,5.36418,18.188
16282.2,0.353489,18.203
16289,0.371088,18.172
16292.1,0.16886,18.203
16151.9,-7.71439,18.172
16226.5,4.09954,18.203
16361.9,7.45628,18.156
16285.6,-4.18459,18.234
16392.2,5.87417,18.157
16426.7,1.89207,18.218
16267.4,-8.77888,18.141
16212.6,-3.00623,18.25
16230.2,0.971471,18.156
16229.5,-0.0390095,18.141
16354.9,6.91147,18.14
16367.8,0.713434,18.094
16342.2,-1.40462,18.203
16468.2,6.92631,18.188
16514.6,2.5565,18.14
16398.3,-6.32104,18.391
16423.8,1.40318,18.141
16249.4,-9.53729,18.281
16147.9,-5.55062,18.297
16220.5,3.99108,18.203
16295.9,4.12091,18.281
16304.4,0.46605,18.25
16185.7,-6.51272,18.219
16218.6,1.80735,18.172
16278.3,3.25082,18.375
16177.1,-5.56767,18.172
16290.3,6.21302,18.218
16278.5,-0.650177,18.125
16195.3,-4.54032,18.329
16147.7,-2.59944,18.312
16092.2,-3.04572,18.219
16164.6,3.95156,18.312
15995.4,-9.20875,18.375
16149.7,8.43081,18.313
16167.3,0.965926,18.219
16191.8,1.34032,18.234
16363.3,9.35616,18.328
16195,-9.22805,18.234
16329.9,7.36257,18.329
16230.9,-5.42851,18.25
16367.6,7.45817,18.328
16321.5,-2.51296,18.328
16416.7,5.18661,18.344
16596.7,9.79861,18.375
16548.1,-2.63909,18.406
16461.2,-4.7213,18.422
16592.1,7.14177,18.328
16424.7,-9.15506,18.281
16530.9,5.74865,18.484
16630.8,5.45188,18.313
16488.7,-7.7507,18.328
16556.8,3.69608,18.422
16730.3,9.44324,18.375
16608.8,-6.56407,18.516
16501.8,-5.8347,18.343
16445.5,-3.05411,18.422
16593.9,8.07007,18.391
16654.4,3.296,18.359
16751.5,5.27786,18.391
16735.8,-0.855325,18.359
16852.7,6.35858,18.391
17012.8,8.70597,18.39
17103.4,4.88857,18.516
17168.8,3.53849,18.484
17142.9,-1.40138,18.438
16962.6,-9.77509,18.453
16810.4,-8.23221,18.484
16780.8,-1.59775,18.547
16944.9,8.89996,18.438
16905.4,-2.13113,18.5
16933.6,1.52305,18.484
16920.8,-0.68419,18.641
16825.3,-5.18018,18.437
16841.6,0.869594,18.672
16988.9,7.96496,18.5
16927.2,-3.32208,18.578
16850.8,-4.11728,18.547
16796.3,-2.94204,18.547
16619.9,-9.47435,18.609
16539,-4.37594,18.5
16656.2,6.30322,18.594
16791,7.26466,18.563
16892.8,5.4482,18.672
16902.6,0.528824,18.546
16918,0.830193,18.579
16931.9,0.747993,18.625
16806.8,-6.69859,18.687
16913.7,5.71501,18.719
16907.4,-0.338217,18.703
16969.2,3.31395,18.641
16946.2,-1.22783,18.687
16832,-6.08577,18.766
16854.7,1.20722,18.734
16793.8,-3.25354,18.703
16952.3,8.45298,18.75
16871.8,-4.26812,18.86
17009.3,7.30894,18.812
17184,9.30257,18.781
17302.6,6.34007,18.703
17116.9,-9.92016,18.719
17222.7,5.64755,18.735
17099.3,-6.57573,18.765
17250.6,8.00008,18.906
17273.6,1.23049,18.735
17307.2,1.77588,18.922
17134.1,-9.18531,18.843
17286.8,8.11337,18.813
17193.7,-4.91659,18.922
17367.1,9.18354,18.875
17539.1,9.11135,18.875
17536.5,-0.133853,18.922
17667.1,6.96561,18.75
17796.5,6.81829,18.968
17858.2,3.26063,18.922
17758.3,-5.27074,18.938
17658.8,-5.24601,18.969
17526.8,-7.01301,18.828
17410.4,-6.13029,18.984
17259.2,-7.91883,19.094
17443.2,9.62206,19.125
17333,-5.77014,19.109
17443.9,5.82195,19.063
17305.5,-7.27877,19.015
17163.3,-7.47047,19.047
17059.5,-5.41402,19.156
16881,-9.29843,19.204
16987.3,5.55261,19.156
17077.6,4.74476,19.031
16903.6,-9.09778,19.125
16883.4,-1.06032,19.094
16872.3,-0.581824,19.156
16893.6,1.10949,19.281
16975.2,4.22896,19.282
16942.3,-1.70388,19.296
16774.5,-8.76107,19.157
16814.6,2.08363,19.234
16713.6,-5.24486,19.25
16717.8,0.222081,19.172
16679.1,-2.00846,19.297
16635.2,-2.26918,19.328
16759.7,6.42646,19.375
16570.8,-9.78609,19.312
16421.3,-7.74579,19.297
16328.8,-4.77853,19.344
16193.1,-7.00971,19.359
16267.1,3.82496,19.344
16306.1,2.00551,19.406
16446,7.21894,19.391
16276,-8.77458,19.375
16440,8.40053,19.516
16386.2,-2.75733,19.484
16528.9,7.33829,19.438
16362.6,-8.53597,19.484
16297,-3.3664,19.484
16376.4,4.07757,19.469
16209.3,-8.56931,19.5
16031.2,-9.1782,19.406
15903.3,-6.57629,19.438
16064.9,8.28162,19.515
16133.1,3.48636,19.547
16267.1,6.84848,19.563
16245.6,-1.091,19.719
16361.2,5.89761,19.609
16183,-9.04696,19.703
16232.2,2.50727,19.641
16218,-0.720405,19.656
16278,3.05934,19.609
16455.8,9.02265,19.703
16399.2,-2.85083,19.844
16394.3,-0.247265,19.86
16277.5,-5.83734,20.015
16238,-1.9762,19.969
16192,-2.27344,20.25
16158.8,-1.64873,20.109
16329.3,8.48545,20.094
16249.7,-3.93093,20.25
16390.6,6.96034,20.234
16215.6,-8.65408,20.219
16050.3,-8.14834,20.281
16101.6,2.52884,20.266
15899,-9.99395,20.266
15985.9,4.26435,20.359
15964,-1.06944,20.422
15922.1,-2.04709,20.5
15894.4,-1.36071,20.359
16037,8.50161,16.781
15885.1,-8.02867,18.922
15773.8,-6.15801,18.078
15804.5,1.69173,18.141
15795.2,-0.512711,18.172
15879.9,4.66215,18.187
16055.3,9.65061,18.172
16152.9,5.36418,18.188
16159.3,0.353489,18.203
16166.1,0.371088,18.172
16169.1,0.16886,18.203
16028.9,-7.71439,18.172
16103.6,4.09954,18.203
16238.9,7.45628,18.156
16162.6,-4.18459,18.234
16269.3,5.87417,18.157
16303.8,1.89207,18.218
16144.5,-8.77888,18.141
16089.6,-3.00623,18.25
16107.3,0.971471,18.156
16106.6,-0.0390095,18.141
16232,6.91147,18.14
16244.9,0.713434,18.094
16219.3,-1.40462,18.203
16345.3,6.92631,18.188
16391.6,2.5565,18.14
16275.4,-6.32104,18.391
16300.8,1.40318,18.141
16126.5,-9.53729,18.281
16024.9,-5.55062,18.297
16097.6,3.99108,18.203
16172.9,4.12091,18.281
16181.4,0.46605,18.25
16062.8,-6.51272,18.219
16095.6,1.80735,18.172
16155.3,3.25082,18.375
16054.2,-5.56767,18.172
16167.4,6.21302,18.218
16155.6,-0.650177,18.125
16072.4,-4.54032,18.329
16024.8,-2.59944,18.312
15969.3,-3.04572,18.219
16041.6,3.95156,18.312
15872.4,-9.20875,18.375
16026.8,8.43081,18.313
16044.4,0.965926,18.219
16068.8,1.34032,18.234
16240.3,9.35616,18.328
16072.1,-9.22805,18.234
16207,7.36257,18.329
16107.9,-5.42851,18.25
16244.6,7.45817,18.328
16198.6,-2.51296,18.328
16293.7,5.18661,18.344
16473.8,9.79861,18.375
16425.2,-2.63909,18.406
16338.2,-4.7213,18.422
16469.1,7.14177,18.328
16301.7,-9.15506,18.281
16408,5.74865,18.484
16507.8,5.45188,18.313
16365.8,-7.7507,18.328
16433.9,3.69608,18.422
16607.4,9.44324,18.375
16485.9,-6.56407,18.516
16378.8,-5.8347,18.343
16322.6,-3.05411,18.422
16471,8.07007,18.391
16531.5,3.296,18.359
16628.6,5.27786,18.391
16612.9,-0.855325,18.359
16729.8,6.35858,18.391
16889.9,8.70597,18.39
16980.4,4.88857,18.516
17045.8,3.53849,18.484
17020,-1.40138,18.438
16839.6,-9.77509,18.453
16687.4,-8.23221,18.484
16657.8,-1.59775,18.547
16821.9,8.89996,18.438
16782.5,-2.13113,18.5
16810.6,1.52305,18.484
16797.9,-0.68419,18.641
16702.4,-5.18018,18.437
16718.6,0.869594,18.672
16866,7.96496,18.5
16804.2,-3.32208,18.578
16727.9,-4.11728,18.547
16673.3,-2.94204,18.547
16497,-9.47435,18.609
16416.1,-4.37594,18.5
16533.3,6.30322,18.594
16668.1,7.26466,18.563
16769.8,5.4482,18.672
16779.6,0.528824,18.546
16795.1,0.830193,18.579
16809,0.747993,18.625
16683.8,-6.69859,18.687
16790.8,5.71501,18.719
16784.5,-0.338217,18.703
16846.3,3.31395,18.641
16823.3,-1.22783,18.687
16709.1,-6.08577,18.766
16731.7,1.20722,18.734
16670.9,-3.25354,18.703
16829.4,8.45298,18.75
16748.9,-4.26812,18.86
16886.4,7.30894,18.812
17061.1,9.30257,18.781
17179.6,6.34007,18.703
16994,-9.92016,18.719
17099.8,5.64755,18.735
16976.4,-6.57573,18.765
17127.6,8.00008,18.906
17150.7,1.23049,18.735
17184.3,1.77588,18.922
17011.2,-9.18531,18.843
17163.8,8.11337,18.813
17070.8,-4.91659,18.922
17244.1,9.18354,18.875
17416.1,9.11135,18.875
17413.6,-0.133853,18.922
17544.2,6.96561,18.75
17673.5,6.81829,18.968
17735.2,3.26063,18.922
17635.4,-5.27074,18.938
17535.9,-5.24601,18.969
17403.8,-7.01301,18.828
17287.5,-6.13029,18.984
17136.3,-7.91883,19.094
17320.3,9.62206,19.125
17210,-5.77014,19.109
17321,5.82195,19.063
17182.6,-7.27877,19.015
17040.3,-7.47047,19.047
16936.6,-5.41402,19.156
16758,-9.29843,19.204
16864.4,5.55261,19.156
16954.7,4.74476,19.031
16780.7,-9.09778,19.125
16760.5,-1.06032,19.094
16749.3,-0.581824,19.156
16770.7,1.10949,19.281
16852.2,4.22896,19.282
16819.4,-1.70388,19.296
16651.5,-8.76107,19.157
16691.6,2.08363,19.234
16590.6,-5.24486,19.25
16594.9,0.222081,19.172
16556.1,-2.00846,19.297
16512.3,-2.26918,19.328
16636.8,6.42646,19.375
16447.8,-9.78609,19.312
16298.3,-7.74579,19.297
16205.9,-4.77853,19.344
16070.2,-7.00971,19.359
16144.2,3.82496,19.344
16183.1,2.00551,19.406
16323.1,7.21894,19.391
16153.1,-8.77458,19.375
16317,8.40053,19.516
16263.3,-2.75733,19.484
16406,7.33829,19.438
16239.6,-8.53597,19.484
16174,-3.3664,19.484
16253.4,4.07757,19.469
16086.3,-8.56931,19.5
15908.2,-9.1782,19.406
15780.4,-6.57629,19.438
15942,8.28162,19.515
16010.2,3.48636,19.547
16144.1,6.84848,19.563
16122.6,-1.091,19.719
16238.3,5.89761,19.609
16060,-9.04696,19.703
16109.3,2.50727,19.641
16095.1,-0.720405,19.656
16155.1,3.05934,19.609
16332.9,9.02265,19.703
16276.3,-2.85083,19.844
16271.4,-0.247265,19.86
16154.5,-5.83734,20.015
16115.1,-1.9762,19.969
16069,-2.27344,20.25
16035.9,-1.64873,20.109
16206.4,8.48545,20.094
16126.8,-3.93093,20.25
16267.6,6.96034,20.234
16092.7,-8.65408,20.219
15927.4,-8.14834,20.281
15978.6,2.52884,20.266
15776.1,-9.99395,20.266
15862.9,4.26435,20.359
15841.1,-1.06944,20.422
15799.1,-2.04709,20.5
15771.4,-1.36071,20.359
15914.1,8.50161,16.781
15762.2,-8.02867,18.922
15650.8,-6.15801,18.078
15681.5,1.69173,18.141
15672.2,-0.512711,18.172
15757,4.66215,18.187
15932.4,9.65061,18.172
16029.9,5.36418,18.188
16036.4,0.353489,18.203
16043.1,0.371088,18.172
16046.2,0.16886,18.203
15906,-7.71439,18.172
15980.6,4.09954,18.203
16116,7.45628,18.156
16039.7,-4.18459,18.234
16146.4,5.87417,18.157
16180.8,1.89207,18.218
16021.6,-8.77888,18.141
15966.7,-3.00623,18.25
15984.3,0.971471,18.156
15983.6,-0.0390095,18.141
16109,6.91147,18.14
16121.9,0.713434,18.094
16096.4,-1.40462,18.203
16222.3,6.92631,18.188
16268.7,2.5565,18.14
16152.5,-6.32104,18.391
16177.9,1.40318,18.141
16003.6,-9.53729,18.281
15902,-5.55062,18.297
15974.6,3.99108,18.203
16050,4.12091,18.281
16058.5,0.46605,18.25
15939.8,-6.51272,18.219
15972.7,1.80735,18.172
16032.4,3.25082,18.375
15931.2,-5.56767,18.172
16044.4,6.21302,18.218
16032.6,-0.650177,18.125
15949.4,-4.54032,18.329
15901.8,-2.59944,18.312
15846.3,-3.04572,18.219
15918.7,3.95156,18.312
15749.5,-9.20875,18.375
15903.9,8.43081,18.313
15921.5,0.965926,18.219
15945.9,1.34032,18.234
16117.4,9.35616,18.328
15949.1,-9.22805,18.234
16084.1,7.36257,18.329
15985,-5.42851,18.25
16121.7,7.45817,18.328
16075.6,-2.51296,18.328
16170.8,5.18661,18.344
16350.8,9.79861,18.375
16302.3,-2.63909,18.406
16215.3,-4.7213,18.422
16346.2,7.14177,18.328
16178.8,-9.15506,18.281
16285.1,5.74865,18.484
16384.9,5.45188,18.313
16242.9,-7.7507,18.328
16310.9,3.69608,18.422
16484.5,9.44324,18.375
16362.9,-6.56407,18.516
16255.9,-5.8347,18.343
16199.6,-3.05411,18.422
16348,8.07007,18.391
16408.6,3.296,18.359
16505.6,5.27786,18.391
16489.9,-0.855325,18.359
16606.9,6.35858,18.391
16767,8.70597,18.39
16857.5,4.88857,18.516
16922.9,3.53849,18.484
16897.1,-1.40138,18.438
16716.7,-9.77509,18.453
16564.5,-8.23221,18.484
16534.9,-1.59775,18.547
16699,8.89996,18.438
16659.5,-2.13113,18.5
16687.7,1.52305,18.484
16674.9,-0.68419,18.641
16579.4,-5.18018,18.437
16595.7,0.869594,18.672
16743,7.96496,18.5
16681.3,-3.32208,18.578
16604.9,-4.11728,18.547
16550.4,-2.94204,18.547
16374.1,-9.47435,18.609
16293.1,-4.37594,18.5
16410.3,6.30322,18.594
16545.2,7.26466,18.563
16646.9,5.4482,18.672
16656.7,0.528824,18.546
16672.1,0.830193,18.579
16686.1,0.747993,18.625
16560.9,-6.69859,18.687
16667.9,5.71501,18.719
16661.5,-0.338217,18.703
16723.3,3.31395,18.641
16700.4,-1.22783,18.687
16586.2,-6.08577,18.766
16608.8,1.20722,18.734
16547.9,-3.25354,18.703
16706.4,8.45298,18.75
16625.9,-4.26812,18.86
16763.4,7.30894,18.812
16938.1,9.30257,18.781
17056.7,6.34007,18.703
16871,-9.92016,18.719
16976.8,5.64755,18.735
16853.4,-6.57573,18.765
17004.7,8.00008,18.906
17027.7,1.23049,18.735
17061.3,1.77588,18.922
16888.3,-9.18531,18.843
17040.9,8.11337,18.813
16947.9,-4.91659,18.922
17121.2,9.18354,18.875
17293.2,9.11135,18.875
17290.6,-0.133853,18.922
17421.2,6.96561,18.75
17550.6,6.81829,18.968
17612.3,3.26063,18.922
17512.5,-5.27074,18.938
17412.9,-5.24601,18.969
17280.9,-7.01301,18.828
17164.5,-6.13029,18.984
17013.3,-7.91883,19.094
17197.3,9.62206,19.125
17087.1,-5.77014,19.109
17198.1,5.82195,19.063
17059.7,-7.27877,19.015
16917.4,-7.47047,19.047
16813.7,-5.41402,19.156
16635.1,-9.29843,19.204
16741.5,5.55261,19.156
16831.8,4.74476,19.031
16657.8,-9.09778,19.125
16637.5,-1.06032,19.094
16626.4,-0.581824,19.156
16647.8,1.10949,19.281
16729.3,4.22896,19.282
16696.4,-1.70388,19.296
16528.6,-8.76107,19.157
16568.7,2.08363,19.234
16467.7,-5.24486,19.25
16472,0.222081,19.172
16433.2,-2.00846,19.297
16389.4,-2.26918,19.328
16513.9,6.42646,19.375
16324.9,-9.78609,19.312
16175.4,-7.74579,19.297
16083,-4.77853,19.344
15947.3,-7.00971,19.359
16021.3,3.82496,19.344
16060.2,2.00551,19.406
16200.2,7.21894,19.391
16030.2,-8.77458,19.375
16194.1,8.40053,19.516
16140.4,-2.75733,19.484
16283,7.33829,19.438
16116.7,-8.53597,19.484
16051.1,-3.3664,19.484
16130.5,4.07757,19.469
15963.4,-8.56931,19.5
15785.3,-9.1782,19.406
15657.4,-6.57629,19.438
15819.1,8.28162,19.515
15887.2,3.48636,19.547
16021.2,6.84848,19.563
15999.7,-1.091,19.719
16115.3,5.89761,19.609
15937.1,-9.04696,19.703
15986.3,2.50727,19.641
15972.2,-0.720405,19.656
16032.1,3.05934,19.609
16209.9,9.02265,19.703
16153.3,-2.85083,19.844
16148.4,-0.247265,19.86
16031.6,-5.83734,20.015
15992.1,-1.9762,19.969
15946.1,-2.27344,20.25
15912.9,-1.64873,20.109
16083.5,8.48545,20.094
16003.9,-3.93093,20.25
16144.7,6.96034,20.234
15969.7,-8.65408,20.219
15804.5,-8.14834,20.281
15855.7,2.52884,20.266
15653.2,-9.99395,20.266
15740,4.26435,20.359
15718.1,-1.06944,20.422
15676.2,-2.04709,20.5
15648.5,-1.36071,20.359
15791.1,8.50161,16.781
15639.2,-8.02867,18.922
15527.9,-6.15801,18.078
15558.6,1.69173,18.141
15549.3,-0.512711,18.172
15634.1,4.66215,18.187
15809.4,9.65061,18.172
15907,5.36418,18.188
15913.4,0.353489,18.203
15920.2,0.371088,18.172
15923.2,0.16886,18.203
15783.1,-7.71439,18.172
15857.7,4.09954,18.203
15993.1,7.45628,18.156
15916.8,-4.18459,18.234
16023.4,5.87417,18.157
16057.9,1.89207,18.218
15898.6,-8.77888,18.141
15843.8,-3.00623,18.25
15861.4,0.971471,18.156
15860.7,-0.0390095,18.141
15986.1,6.91147,18.14
15999,0.713434,18.094
15973.4,-1.40462,18.203
16099.4,6.92631,18.188
16145.8,2.5565,18.14
16029.5,-6.32104,18.391
16055,1.40318,18.141
15880.6,-9.53729,18.281
15779.1,-5.55062,18.297
15851.7,3.99108,18.203
15927,4.12091,18.281
15935.5,0.46605,18.25
15816.9,-6.51272,18.219
15849.7,1.80735,18.172
15909.5,3.25082,18.375
15808.3,-5.56767,18.172
15921.5,6.21302,18.218
15909.7,-0.650177,18.125
15826.5,-4.54032,18.329
15778.9,-2.59944,18.312
15723.4,-3.04572,18.219
15795.7,3.95156,18.312
15626.5,-9.20875,18.375
15780.9,8.43081,18.313
15798.5,0.965926,18.219
15823,1.34032,18.234
15994.4,9.35616,18.328
15826.2,-9.22805,18.234
15961.1,7.36257,18.329
15862.1,-5.42851,18.25
15998.8,7.45817,18.328
15952.7,-2.51296,18.328
16047.8,5.18661,18.344
16227.9,9.79861,18.375
16179.3,-2.63909,18.406
16092.3,-4.7213,18.422
16223.2,7.14177,18.328
16055.9,-9.15506,18.281
16162.1,5.74865,18.484
16262,5.45188,18.313
16119.9,-7.7507,18.328
16188,3.69608,18.422
16361.5,9.44324,18.375
16240,-6.56407,18.516
16133,-5.8347,18.343
16076.7,-3.05411,18.422
16225.1,8.07007,18.391
16285.6,3.296,18.359
16382.7,5.27786,18.391
16367,-0.855325,18.359
16483.9,6.35858,18.391
16644,8.70597,18.39
16734.5,4.88857,18.516
16800,3.53849,18.484
16774.1,-1.40138,18.438
16593.7,-9.77509,18.453
16441.6,-8.23221,18.484
16411.9,-1.59775,18.547
16576,8.89996,18.438
16536.6,-2.13113,18.5
16564.8,1.52305,18.484
16552,-0.68419,18.641
16456.5,-5.18018,18.437
16472.7,0.869594,18.672
16620.1,7.96496,18.5
16558.4,-3.32208,18.578
16482,-4.11728,18.547
16427.4,-2.94204,18.547
16251.1,-9.47435,18.609
16170.2,-4.37594,18.5
16287.4,6.30322,18.594
16422.2,7.26466,18.563
16524,5.4482,18.672
16533.8,0.528824,18.546
16549.2,0.830193,18.579
